count,percentile_0,facility_type,floor_area_min,floor_area_max,percentile_50,standard_dev,percentile_25,percentile_75,percentile_100,mean,state
23.0,35.2466309438,Retail - Uncategorized,20000.0,50000.0,58.4134253613,16.5069609103,49.3634632027,69.1804137964,96.0,61.3188672098,MT
15.0,27.6788990826,Service - Post office or postal center,10000.0,20000.0,77.6486486486,45.6598099421,70.8640805744,86.4772470467,223.526315789,87.5542024689,MT
0.0,,Commercial - Other,2000.0,5000.0,,,,,,,MT
0.0,,Office - Uncategorized,5000.0,10000.0,,,,,,,MT
0.0,,Education - College or university,200000.0,14500000.0,,,,,,,MT
0.0,,Food Sales,100000.0,200000.0,,,,,,,MT
0.0,,Commercial - Other,50000.0,100000.0,,,,,,,MT
0.0,,Office - Uncategorized,100000.0,200000.0,,,,,,,MT
0.0,,Food Service - Uncategorized,1000.0,2000.0,,,,,,,MT
0.0,,Education - High school,200000.0,14500000.0,,,,,,,MT
14.0,30.0,Retail - Uncategorized,50000.0,100000.0,46.0759382749,10.769736655,38.0017335034,55.149705744,62.6595368448,46.3842540519,MT
0.0,,Single Family - Detached,2000.0,5000.0,,,,,,,MT
0.0,,Food Sales,200000.0,14500000.0,,,,,,,MT
0.0,,Commercial - Uncategorized,100000.0,200000.0,,,,,,,MT
22.0,39.9746033041,Education - Elementary or middle school,20000.0,50000.0,58.481245702,14.2257745972,49.3624371475,68.2924105243,97.8262535715,60.7964543587,MT
0.0,,Warehouse - Uncategorized,1000.0,2000.0,,,,,,,MT
0.0,,Office - Uncategorized,20000.0,50000.0,,,,,,,MT
0.0,,Single Family - Attached,2000.0,5000.0,,,,,,,MT
0.0,,Retail - Uncategorized,100000.0,200000.0,,,,,,,MT
0.0,,Commercial - Other,10000.0,20000.0,,,,,,,MT
36.0,6.45145631068,Service - Post office or postal center,20000.0,50000.0,74.4577333153,57.9723068699,56.8549114022,89.6788372093,301.547945205,84.2491910501,NC
71.0,219.83027027,Food Service - Uncategorized,1000.0,2000.0,301.612222222,74.5789327597,277.713636608,336.819084746,801.179738562,314.570563993,NC
210.0,32.4,Retail - Uncategorized,10000.0,20000.0,101.463958259,26.8459816169,91.6224491197,120.543331691,160.272569837,101.970392461,NC
34.0,21.0202407961,Education - Elementary or middle school,20000.0,50000.0,42.9229858092,13.483763728,37.2763447813,52.5984848205,75.9698074839,43.8460164505,NC
87.0,16.6505532359,Office - Uncategorized,200000.0,14500000.0,54.1477923935,91.9776375037,33.4085495097,63.1871052189,723.855115533,67.7389983949,NC
0.0,,Single Family - Uncategorized,1000.0,2000.0,,,,,,,NC
85.0,13.0,Retail - Uncategorized,20000.0,50000.0,50.9761237914,14.4711286974,44.3968316379,63.0,97.0,54.1723278753,NC
84.0,10.1214953271,Service - Post office or postal center,10000.0,20000.0,63.7173763736,34.1766503319,54.9073591664,74.2782409834,322.924242424,66.2049186837,NC
182.0,20.1483437914,Education - Elementary or middle school,50000.0,100000.0,42.4328609967,7.64447335281,38.1678293124,46.1219210303,91.4632774556,42.2502474987,NC
92.0,78.0,Food Sales,100000.0,200000.0,107.0,12.2291536012,99.0,114.25,162.0,107.75,NC
150.0,1.89062538391,Office - Uncategorized,100000.0,200000.0,53.3389548994,49.2081779749,46.2615666873,62.3512523942,455.098116947,58.9142603338,NC
47.0,9.57123813214,Commercial - Uncategorized,200000.0,14500000.0,28.1397340032,11.527967982,22.7399149938,33.9532772975,67.1392098446,30.1336305587,NC
59.0,16.8198410555,Retail - Uncategorized,50000.0,100000.0,43.0440663634,8.20886670506,39.549079911,45.8926150149,73.0,43.2954204584,NC
91.0,84.3660036239,Grocery store or food market,20000.0,50000.0,148.29467381,59.4553444196,139.763103126,162.88971753,449.287374926,165.699283404,NC
79.0,2.18373007259,Single Family - Detached,2000.0,5000.0,28.8797198912,14.6281048349,20.1939049701,41.2756792933,71.7613750903,31.9742505667,NC
56.0,90.0,Food Sales,200000.0,14500000.0,107.0,14.5750186563,102.0,114.0,187.0,109.428571429,NC
66.0,2.1,Office - Uncategorized,50000.0,100000.0,49.2140558523,25.0166972037,41.3803679072,65.2739721213,155.047351516,54.0687123113,NC
87.0,2.4,Retail - Uncategorized,2000.0,5000.0,70.2,32.4282623751,54.8,93.4,163.7,74.9103993959,NC
33.0,14.4338251066,Apartment Unit,0.0,1000.0,37.0354961666,15.7030450423,26.8613566723,47.5906005807,78.5349860338,38.6434984543,NC
67.0,18.02197026,Education - Elementary or middle school,100000.0,200000.0,38.6588292927,9.57397541285,35.0171400273,44.2860392987,70.3722576223,39.3793367264,NC
53.0,4.2853780417,Single Family - Detached,1000.0,2000.0,45.6460889621,24.5961045778,34.3840589907,58.3599576836,142.275366632,47.6761536905,NC
60.0,16.7,Retail - Uncategorized,5000.0,10000.0,64.45,31.4623389733,50.4,101.638790687,133.467178544,73.8751636913,NC
39.0,17.3,Office - Uncategorized,20000.0,50000.0,49.3,18.5705345435,39.3472100903,57.4507996177,91.3632286996,50.0214854499,NC
119.0,57.8048286495,Food Service - Restaurant or cafeteria,2000.0,5000.0,549.824604889,195.871510673,388.71408274,685.238246074,992.78977165,549.004205447,NC
44.0,19.9750688921,Retail - Uncategorized,100000.0,200000.0,55.4276524712,18.3455193289,33.75,63.5557656258,88.1584273397,53.0084199932,NC
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,ND
0.0,,Apartment Unit,1000.0,2000.0,,,,,,,ND
0.0,,Office - Uncategorized,200000.0,14500000.0,,,,,,,ND
0.0,,Food Sales,50000.0,100000.0,,,,,,,ND
0.0,,Office - Government,20000.0,50000.0,,,,,,,ND
10.0,59.543746548,Retail - Uncategorized,20000.0,50000.0,65.8207788166,32.4590568909,61.5003326097,102.346328849,157.0,84.317819818,ND
0.0,,Service - Post office or postal center,10000.0,20000.0,,,,,,,ND
0.0,,Office - Uncategorized,5000.0,10000.0,,,,,,,ND
0.0,,Food Sales,100000.0,200000.0,,,,,,,ND
0.0,,Food Service - Uncategorized,1000.0,2000.0,,,,,,,ND
0.0,,Service - Post office or postal center,2000.0,5000.0,,,,,,,ND
0.0,,Retail - Uncategorized,50000.0,100000.0,,,,,,,ND
0.0,,Service - Post office or postal center,5000.0,10000.0,,,,,,,ND
15.0,15.8533492631,Single Family - Detached,2000.0,5000.0,25.8132383038,15.5689594831,24.1264378926,34.4393264547,77.3456296898,31.7753682791,ND
0.0,,Commercial - Unknown,5000.0,10000.0,,,,,,,ND
0.0,,Education - Other classroom,10000.0,20000.0,,,,,,,ND
0.0,,Food Sales,200000.0,14500000.0,,,,,,,ND
0.0,,Office - Government,100000.0,200000.0,,,,,,,ND
0.0,,Food Service - Uncategorized,2000.0,5000.0,,,,,,,ND
0.0,,Lodging - Uncategorized,20000.0,50000.0,,,,,,,ND
0.0,,Apartment Unit,0.0,1000.0,,,,,,,ND
0.0,,Education - Other classroom,5000.0,10000.0,,,,,,,ND
0.0,,Office - Uncategorized,20000.0,50000.0,,,,,,,ND
0.0,,Retail - Uncategorized,100000.0,200000.0,,,,,,,ND
0.0,,Health Care - Inpatient,50000.0,100000.0,,,,,,,ND
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,NE
0.0,,Parking Garage,50000.0,100000.0,,,,,,,NE
10.0,296.404982619,Food Service - Uncategorized,1000.0,2000.0,315.177277778,29.5503003056,309.634939037,340.946595982,380.838535414,327.390455751,NE
56.0,62.1862690798,Retail - Uncategorized,10000.0,20000.0,142.163716348,29.5108565897,120.108186222,163.957225621,193.404710921,140.643405237,NE
0.0,,Education - Elementary or middle school,20000.0,50000.0,,,,,,,NE
0.0,,Single Family - Attached,1000.0,2000.0,,,,,,,NE
10.0,26.4291756529,Office - Uncategorized,200000.0,14500000.0,83.6842618738,22.6655871403,68.0906552979,87.9988579494,103.562338492,77.7106672726,NE
13.0,33.4101569661,Retail - Uncategorized,20000.0,50000.0,56.6462554424,16.2589177226,50.6748979347,64.0,92.0,58.455025218,NE
17.0,18.3511450382,Service - Post office or postal center,10000.0,20000.0,72.5784313725,45.6406165642,53.0058823529,81.335443038,213.164383562,76.8348143368,NE
10.0,31.8462952655,Education - Elementary or middle school,50000.0,100000.0,41.9629293826,5.5046328467,37.3190779749,44.049380075,48.4629477303,40.3851602282,NE
19.0,110.0,Food Sales,100000.0,200000.0,126.0,10.6488337774,116.0,130.5,147.0,124.789473684,NE
0.0,,Office - Uncategorized,100000.0,200000.0,,,,,,,NE
0.0,,Commercial - Uncategorized,200000.0,14500000.0,,,,,,,NE
19.0,29.0926815444,Retail - Uncategorized,50000.0,100000.0,45.9295237189,13.079717104,40.5802086093,51.9469439191,88.132354738,48.2250582945,NE
0.0,,Service - Post office or postal center,5000.0,10000.0,,,,,,,NE
32.0,12.6116046894,Single Family - Detached,2000.0,5000.0,32.3339370171,15.0139245527,23.9459108181,46.5884503316,75.1208366679,35.7313401962,NE
15.0,78.0,Food Sales,200000.0,14500000.0,130.0,16.9405121641,119.0,131.5,149.0,125.866666667,NE
11.0,25.607429031,Office - Uncategorized,50000.0,100000.0,71.2875106592,21.0847002336,63.401748527,78.1490206146,109.281690646,70.747107517,NE
0.0,,Commercial - Uncategorized,100000.0,200000.0,,,,,,,NE
15.0,23.0574094468,Apartment Unit,0.0,1000.0,42.3469195813,19.4603472757,32.6736111439,51.8875784112,99.1933389158,44.7728179851,NE
18.0,34.1025047394,Single Family - Detached,1000.0,2000.0,59.2459939412,28.9195190192,47.6075706929,93.4537591925,134.58492897,70.4262772838,NE
0.0,,Retail - Big Box (> 50K sf),50000.0,100000.0,,,,,,,NE
0.0,,Grocery store or food market,20000.0,50000.0,,,,,,,NE
10.0,39.1602337056,Office - Uncategorized,20000.0,50000.0,48.4587277773,20.0280493328,46.0888446443,57.1614128637,96.2661626315,56.5658095381,NE
0.0,,Retail - Uncategorized,100000.0,200000.0,,,,,,,NE
0.0,,Service - Post office or postal center,20000.0,50000.0,,,,,,,NH
29.0,62.2463275334,Retail - Uncategorized,10000.0,20000.0,111.211674485,79.0063541178,90.7937605941,134.711920854,508.392651423,123.131263456,NH
0.0,,Education - Elementary or middle school,20000.0,50000.0,,,,,,,NH
0.0,,Office - Uncategorized,200000.0,14500000.0,,,,,,,NH
0.0,,Commercial - Uncategorized,200000.0,14500000.0,,,,,,,NH
0.0,,Single Family - Uncategorized,1000.0,2000.0,,,,,,,NH
40.0,47.8486292026,Retail - Uncategorized,20000.0,50000.0,61.5578810473,10.3875113388,56.4578675883,72.4801117294,91.0,64.3075089485,NH
0.0,,Service - Post office or postal center,10000.0,20000.0,,,,,,,NH
17.0,36.7831066138,Education - Elementary or middle school,50000.0,100000.0,49.0550338692,8.73114452198,46.4821134935,52.5951858579,69.5931631499,50.7443662344,NH
0.0,,Food Sales,100000.0,200000.0,,,,,,,NH
0.0,,Office - Uncategorized,100000.0,200000.0,,,,,,,NH
0.0,,Food Service - Uncategorized,1000.0,2000.0,,,,,,,NH
0.0,,Single Family - Uncategorized,2000.0,5000.0,,,,,,,NH
0.0,,Education - High school,200000.0,14500000.0,,,,,,,NH
20.0,29.0,Retail - Uncategorized,50000.0,100000.0,41.6632588338,11.6257101343,38.0042450555,50.3932858688,79.1400437294,45.3147589431,NH
25.0,8.00599588832,Single Family - Detached,2000.0,5000.0,23.9822970918,14.6922771024,16.5424827223,29.1252874143,69.8125364519,26.3723736173,NH
0.0,,Food Sales,200000.0,14500000.0,,,,,,,NH
0.0,,Retail - Big Box (> 50K sf),100000.0,200000.0,,,,,,,NH
0.0,,Multifamily - Uncategorized,20000.0,50000.0,,,,,,,NH
0.0,,Apartment Unit,0.0,1000.0,,,,,,,NH
0.0,,Education - Elementary or middle school,100000.0,200000.0,,,,,,,NH
0.0,,Retail - Big Box (> 50K sf),50000.0,100000.0,,,,,,,NH
0.0,,Retail - Uncategorized,5000.0,10000.0,,,,,,,NH
0.0,,Single Family - Uncategorized,0.0,1000.0,,,,,,,NH
17.0,21.0,Retail - Uncategorized,100000.0,200000.0,44.5845257054,13.6122671603,37.6269469726,55.0592163102,66.9063656736,46.3389277817,NH
45.0,39.8096885813,Service - Post office or postal center,20000.0,50000.0,82.517699115,83.2568264995,65.4449339207,98.2837209302,539.942528736,97.7631224849,NJ
0.0,,Single Family - Detached,0.0,1000.0,,,,,,,NJ
80.0,70.4534090909,Food Service - Uncategorized,1000.0,2000.0,313.568304668,61.0595238471,288.567067596,344.708546183,494.93880597,314.542567988,NJ
184.0,42.3,Retail - Uncategorized,10000.0,20000.0,110.238631294,33.1584504271,88.17992997,133.772224968,204.957707129,109.184604215,NJ
129.0,14.6246549475,Office - Uncategorized,200000.0,14500000.0,65.4696462904,35.4999575107,51.9324198334,79.2070410822,279.697450791,70.1897748382,NJ
38.0,34.7332819925,Retail - Big Box (> 50K sf),100000.0,200000.0,74.5,18.0015263466,59.25,79.0,106.0,69.2481548843,NJ
141.0,15.0,Retail - Uncategorized,20000.0,50000.0,56.2,18.2114015918,46.500187568,65.4880685055,119.00992,57.9346727213,NJ
64.0,18.9252336449,Service - Post office or postal center,10000.0,20000.0,82.2485632184,50.4268200112,65.493020595,92.5392628205,332.503816794,89.0995665737,NJ
157.0,37.4635425462,Office - Bank or other financial,2000.0,5000.0,100.707833851,29.188085234,84.7695605151,117.57695694,222.141307416,103.034234235,NJ
33.0,22.6,Office - Uncategorized,20000.0,50000.0,61.8473492968,82.3743403914,46.7518522365,86.9803332433,361.06348567,92.908330161,NJ
99.0,19.9517995543,Office - Uncategorized,100000.0,200000.0,63.1877085399,42.4869487233,55.6776228863,76.4203673134,263.594032889,74.9188141669,NJ
41.0,19.9926778487,Commercial - Uncategorized,200000.0,14500000.0,31.1602160329,101.085720908,25.8621911448,43.0654345965,550.997380739,61.596318426,NJ
71.0,14.7611921879,Retail - Uncategorized,50000.0,100000.0,38.2687711187,19.3455702327,29.9525420493,44.6713802883,126.0,41.0531380462,NJ
66.0,4.21695811994,Single Family - Detached,2000.0,5000.0,40.9009630327,17.8610856113,27.4364400454,53.0701685642,80.6355751781,40.870810402,NJ
0.0,,Multifamily - Town Homes,1000.0,2000.0,,,,,,,NJ
71.0,21.6,Office - Uncategorized,50000.0,100000.0,60.5855976286,56.6791183609,52.8987918136,81.7243050897,263.158675807,85.6437819111,NJ
27.0,185.066666667,Food Service - Uncategorized,2000.0,5000.0,261.233116355,73.4586321025,229.719556069,308.061347257,455.661463415,281.18448378,NJ
167.0,2.5,Retail - Uncategorized,2000.0,5000.0,108.4,59.6895821178,87.1,139.4,434.9,120.386246041,NJ
12.0,14.9492738315,Single Family - Detached,1000.0,2000.0,54.9732905097,24.731156281,40.4238080426,69.8877682862,92.9101570863,55.5384371251,NJ
0.0,,Multifamily - Town Homes,2000.0,5000.0,,,,,,,NJ
32.0,32.8496984567,Retail - Big Box (> 50K sf),50000.0,100000.0,41.2375291532,12.0601196437,36.4174739921,43.2374420176,82.0,43.444081833,NJ
109.0,10.8,Retail - Uncategorized,5000.0,10000.0,104.2,43.781556693,68.4,132.670822433,216.853205912,103.881651401,NJ
66.0,29.7579419975,Office - Bank or other financial,5000.0,10000.0,68.8867310705,22.6921472369,56.5421310065,90.9255735634,135.165313242,73.9015486032,NJ
54.0,26.382306353,Retail - Uncategorized,100000.0,200000.0,49.9712046116,13.4509879148,42.8378717778,63.4960337702,78.931451078,52.9808801422,NJ
14.0,5.92108555991,Single Family - Detached,5000.0,10000.0,27.4927987198,15.0868423719,20.2460546359,32.6698994503,64.6710308807,28.1440741433,NJ
14.0,38.4248554913,Service - Post office or postal center,20000.0,50000.0,54.754181601,9.35414965929,50.9155114614,62.8792478243,71.0123966942,55.5061734099,NM
0.0,,Multifamily - Uncategorized,10000.0,20000.0,,,,,,,NM
65.0,66.1256640785,Retail - Uncategorized,10000.0,20000.0,106.789299211,21.4751975157,97.1787681159,131.673655732,160.938005196,112.772597078,NM
32.0,23.8796909441,Education - Elementary or middle school,20000.0,50000.0,57.3021356576,21.6486873373,40.2321242925,79.5459425816,91.2920079197,59.2559508196,NM
19.0,1.68253968254,Commercial - Other,5000.0,10000.0,103.28125,100.433763169,55.0406681191,152.679044118,388.360655738,119.746457054,NM
16.0,1.27013293463,Office - Uncategorized,200000.0,14500000.0,61.3125860883,22.4063552618,51.6095670119,63.7573702546,110.979568286,57.4466057394,NM
16.0,66.4811881188,Commercial - Other,100000.0,200000.0,118.537900155,176.506313673,92.8569931876,226.516413994,693.574706212,197.139928469,NM
20.0,33.3811605461,Retail - Uncategorized,20000.0,50000.0,47.830744914,13.1916060387,45.8157704104,59.8253008274,84.0,52.2961989282,NM
14.0,41.7228915663,Service - Post office or postal center,10000.0,20000.0,63.3282354588,18.7580335888,51.5694096352,74.1317155067,113.557142857,66.4405746299,NM
51.0,24.5008097319,Education - Elementary or middle school,50000.0,100000.0,65.3021604629,20.7061324254,44.6781583617,77.1957542922,98.2599753504,60.4522024934,NM
22.0,77.0,Food Sales,100000.0,200000.0,99.0,10.844832392,92.5,102.5,126.0,96.9090909091,NM
13.0,17.6356389455,Commercial - Other,50000.0,100000.0,130.992115637,155.984977331,86.2126168224,245.744525547,630.606299213,192.416158986,NM
21.0,26.7580296564,Office - Uncategorized,100000.0,200000.0,55.9746303,13.0830281504,50.3852010558,64.749592518,78.3693584096,55.7987089015,NM
28.0,222.239958268,Food Service - Uncategorized,1000.0,2000.0,286.193377193,63.9444910181,248.733774114,309.335103339,518.667857143,293.350095636,NM
16.0,32.9430179658,Retail - Uncategorized,50000.0,100000.0,39.9902450513,5.26475418559,38.343446384,41.6171406455,53.5688687498,40.802585087,NM
24.0,8.25406830135,Single Family - Detached,2000.0,5000.0,30.2427910933,16.5913191803,20.4348759015,41.5600352042,63.5146257,31.9709679284,NM
19.0,77.0,Food Sales,200000.0,14500000.0,93.0,9.29660693935,88.5,99.5,120.0,94.7368421053,NM
13.0,48.7511961722,Commercial - Other,20000.0,50000.0,110.992217899,69.1766815598,83.9333333333,206.539249147,241.696078431,135.673493373,NM
31.0,20.5355447935,Office - Uncategorized,50000.0,100000.0,58.4377329774,27.953966008,39.6544611411,71.8033779416,134.99316586,61.9734132223,NM
25.0,28.9368231427,Education - Elementary or middle school,100000.0,200000.0,56.1301765839,13.1842392791,50.4440939673,62.1832752341,78.5934266312,53.5857329214,NM
32.0,17.9257450965,Office - Uncategorized,10000.0,20000.0,72.0911949686,73.1539896527,59.5548515517,105.51992747,367.89017341,94.5676812326,NM
34.0,10.7692485717,Single Family - Detached,1000.0,2000.0,56.1776381245,27.7797229885,35.1213946048,70.2962997248,134.798746557,54.6175508855,NM
34.0,18.944784967,Office - Uncategorized,20000.0,50000.0,71.8686148213,64.1719167763,48.8370235858,97.6450529608,312.222689076,86.4191476343,NM
15.0,26.0,Retail - Uncategorized,100000.0,200000.0,50.9306221237,15.1102625841,33.9610248378,59.5994094574,72.5310800882,47.4342840456,NM
19.0,19.0449438202,Commercial - Other,10000.0,20000.0,125.09352518,162.110321227,82.4799528302,264.336960015,601.689655172,183.007061942,NM
14.0,31.7888888889,Service - Post office or postal center,20000.0,50000.0,38.5773247846,13.5275565551,35.9933265078,46.8522030518,77.185,43.6000504523,NV
80.0,50.6041682571,Retail - Uncategorized,10000.0,20000.0,109.813477413,51.1085589781,92.8221708727,135.199413536,398.399387854,119.227539093,NV
22.0,2.62646756479,Office - Uncategorized,10000.0,20000.0,40.5427609428,15.380543461,26.5016787684,49.0445945946,54.8707482993,36.8458844872,NV
0.0,,Office - Uncategorized,1000.0,2000.0,,,,,,,NV
17.0,11.9830427617,Commercial - Other,5000.0,10000.0,82.6704208048,149.627006651,49.3071666667,90.6854639175,676.465273095,108.163564365,NV
16.0,32.4650943588,Retail - Uncategorized,20000.0,50000.0,57.1421692149,15.3239035081,46.5067413765,65.25,86.0,56.3830146722,NV
15.0,38.1450381679,Service - Post office or postal center,10000.0,20000.0,78.55625,30.5293002637,42.8856505102,98.3133522727,128.424731183,75.876989193,NV
15.0,1.79166666667,Commercial - Other,2000.0,5000.0,53.4285714286,33.5963714601,24.9808080808,75.1004931562,101.47826087,50.1167457669,NV
16.0,24.1973684211,Office - Uncategorized,5000.0,10000.0,38.7142465753,36.1695968936,32.9031755915,54.6636904762,141.541666667,53.3575995421,NV
16.0,87.0,Food Sales,100000.0,200000.0,103.0,9.15946686949,95.5,107.25,124.0,102.1875,NV
77.0,221.478908189,Food Service - Uncategorized,1000.0,2000.0,313.128072445,56.7022889594,278.335882353,356.345918367,494.82,316.505137472,NV
18.0,17.0,Retail - Uncategorized,50000.0,100000.0,41.5461734766,11.9564092636,39.5265012198,43.9801820735,74.0,41.3826322939,NV
13.0,176.0,Grocery store or food market,20000.0,50000.0,194.0,44.2535514107,183.0,208.0,310.784535047,211.195056211,NV
0.0,,Commercial - Other,1000.0,2000.0,,,,,,,NV
30.0,15.4509585456,Single Family - Detached,2000.0,5000.0,42.1567624545,12.6473730033,31.5100704921,45.2299323654,67.1791376591,39.9676863131,NV
18.0,86.0,Food Sales,200000.0,14500000.0,95.0,6.40286904646,92.25,99.0,113.0,95.9444444444,NV
10.0,28.3415841584,Commercial - Other,20000.0,50000.0,87.4027725066,239.581367687,72.4710641239,150.088143952,737.858285714,196.021339184,NV
11.0,7.71196859088,Office - Uncategorized,50000.0,100000.0,55.4447187303,44.3985195604,38.4274306387,88.9070790297,153.637039778,66.4958067748,NV
17.0,12.0,Retail - Uncategorized,100000.0,200000.0,40.1310756747,13.9114334262,31.0,49.9710682555,63.7595265755,39.0739279264,NV
10.0,98.5712977391,Grocery store or food market,10000.0,20000.0,110.559085271,7.43114322129,102.634396881,113.721015949,121.630797387,109.040316167,NV
22.0,21.5763766113,Single Family - Detached,1000.0,2000.0,50.5869649026,18.9996048353,39.121020415,67.1216399275,103.246332203,52.8427193492,NV
0.0,,5+ Unit Building,200000.0,14500000.0,,,,,,,NV
28.0,14.6176697651,Office - Uncategorized,20000.0,50000.0,62.1317800111,85.1413848398,40.900673702,95.7369500518,458.889357589,81.8240722124,NV
22.0,2.5,Office - Uncategorized,2000.0,5000.0,48.1756410256,42.0162467165,22.7136287625,60.9208333333,157.178070801,51.997026465,NV
24.0,38.1076248505,Commercial - Other,10000.0,20000.0,72.7706150566,54.6383196219,66.7401622077,81.771685538,261.608695652,89.8430968992,NV
137.0,78.8321212121,Food Service - Uncategorized,1000.0,2000.0,333.270666667,78.0179076824,300.019393939,381.363773585,707.252678571,346.622692418,NY
139.0,2.9,Commercial - Other,200000.0,14500000.0,78.3879382208,96.1676495645,42.8702118528,122.008137485,546.3,105.298997326,NY
250.0,9.8424176498,Retail - Uncategorized,10000.0,20000.0,109.698662128,44.0367840861,90.3644604169,129.642435206,307.151598534,114.27869253,NY
2216.0,1.6,Multifamily - Uncategorized,100000.0,200000.0,81.3,86.4202882364,65.3,100.325,914.1,92.7207414523,NY
79.0,5.0,Retail - Uncategorized,200000.0,14500000.0,51.5896559638,50.26700269,34.0,87.8569113561,325.7,68.5773966354,NY
895.0,2.8,Office - Uncategorized,200000.0,14500000.0,77.2636366861,48.3494211631,62.2195680898,96.8,614.889214147,85.2494960057,NY
50.0,10.0967490205,Public Safety - Penitentiary,200000.0,14500000.0,115.968736001,66.6581056369,41.9815872426,157.691650729,258.090845195,107.537998526,NY
87.0,1.1,Commercial - Other,100000.0,200000.0,57.5,89.2888220597,33.15,115.524522762,479.9,89.9575014757,NY
170.0,19.0,Retail - Uncategorized,20000.0,50000.0,61.5264923499,56.5998937622,52.8767473944,75.0,735.031253842,70.2483225598,NY
162.0,3.304,Service - Post office or postal center,10000.0,20000.0,86.7763768116,53.5944112037,66.510440678,105.074985852,444.808333333,91.9939497171,NY
108.0,1.2,Commercial - Other,50000.0,100000.0,89.0,118.72615812,45.8298700565,134.474916192,915.5,112.840973227,NY
414.0,1.4,Office - Uncategorized,100000.0,200000.0,71.8,59.4553091364,56.8096838041,90.8837520148,868.7,80.7084460437,NY
4164.0,1.3,Multifamily - Uncategorized,50000.0,100000.0,84.6,45.1542954308,68.5092213115,101.525,971.8,86.5096455126,NY
114.0,20.3894355958,Commercial - Uncategorized,200000.0,14500000.0,44.6091226219,35.5669838551,35.9578624005,74.4528977413,206.221497425,58.9878841654,NY
83.0,19.9891383908,5+ Unit Building,50000.0,100000.0,86.7074899468,45.1491767385,73.6209559587,101.642678846,425.1008697,89.6820316223,NY
125.0,13.7,Retail - Uncategorized,50000.0,100000.0,46.0,37.4161815174,40.1813975701,61.2,227.7,61.0647790252,NY
197.0,2.22502502483,Single Family - Detached,2000.0,5000.0,21.6906801816,18.282547185,10.625197726,35.1472266677,87.7487091241,25.5038381781,NY
75.0,17.2126970825,5+ Unit Building,100000.0,200000.0,78.1910708673,29.7295585853,63.0209685423,92.6206612593,178.602214844,81.2861805936,NY
447.0,7.1,Office - Uncategorized,50000.0,100000.0,71.9223075218,42.197539561,58.2,92.8336044057,430.1,80.1785015368,NY
116.0,1.7987709949,Apartment Unit,0.0,1000.0,14.0064051386,44.0282742129,9.96615005934,23.6832389467,290.105799416,27.0737526568,NY
50.0,6.46502926973,Single Family - Detached,1000.0,2000.0,46.8983367461,26.5153537146,25.0919397682,72.3177054221,99.7701157484,48.2561643992,NY
235.0,20.2352941176,Retail - Uncategorized,5000.0,10000.0,177.429364804,80.3167082439,144.208694943,234.083569181,554.416908516,195.208665559,NY
84.0,19.7243216414,Office - Uncategorized,20000.0,50000.0,60.7713452754,30.5775899819,48.8981931333,74.5778479032,176.175658182,66.2379694904,NY
1333.0,2.0,Multifamily - Uncategorized,200000.0,14500000.0,88.1,53.6927603967,70.3,109.2,574.8,95.4872073262,NY
163.0,4.0,Retail - Uncategorized,100000.0,200000.0,57.3949155828,41.0729267093,41.7093059956,72.7511507743,340.90613374,64.5446520965,NY
220.0,41.7632912003,Residential - Unknown,1000.0,2000.0,130.835168149,29.3582771414,110.795512661,146.697058395,215.730595606,130.033718598,OH
279.0,42.2,Retail - Uncategorized,10000.0,20000.0,116.467811159,27.1312389263,103.036077055,129.961439039,194.590368493,115.391375423,OH
109.0,22.0323642498,Office - Uncategorized,200000.0,14500000.0,68.0147099994,46.2451989739,58.0300057101,82.8052391519,487.9,75.1674632283,OH
101.0,8.85314867397,Single Family - Uncategorized,1000.0,2000.0,64.6901367383,25.7544024063,50.9551462735,82.8251742079,144.543969091,67.1868567063,OH
101.0,26.7,Retail - Uncategorized,20000.0,50000.0,64.699985661,20.4686403537,55.117868396,81.6736962831,156.0,69.6308513083,OH
117.0,10.6826923077,Service - Post office or postal center,10000.0,20000.0,79.6307692308,31.1609031841,60.4712041885,100.115384615,172.0,81.5966437965,OH
94.0,27.8859176597,Education - Elementary or middle school,50000.0,100000.0,53.0913531066,23.1186508273,44.9639555885,60.7173780155,199.948606393,55.6309982028,OH
87.0,94.0,Food Sales,100000.0,200000.0,121.0,13.3045063946,115.0,128.5,157.0,121.781609195,OH
259.0,36.9803820111,Office - Bank or other financial,2000.0,5000.0,105.10632834,35.59440231,86.2794413554,130.447606541,299.325578201,110.204934097,OH
238.0,5.7,Retail - Uncategorized,2000.0,5000.0,115.05,50.2278815949,90.45,142.85,355.1,120.952940705,OH
91.0,97.2807843137,Food Service - Uncategorized,1000.0,2000.0,338.275675676,78.5849105123,294.788007937,377.763815789,794.325196164,339.993548831,OH
60.0,5.44145978123,Single Family - Uncategorized,2000.0,5000.0,59.0582530089,27.2957360827,45.8394531507,80.2286395654,134.700592108,61.7258528867,OH
106.0,11.0,Retail - Uncategorized,50000.0,100000.0,45.1523589911,15.0649430171,40.1420339988,49.5225584716,159.949889732,46.9781734862,OH
346.0,3.04298018923,Single Family - Detached,2000.0,5000.0,46.0563827047,31.1986638654,30.561548659,60.7917803342,329.311008824,48.3450823019,OH
